x	y	label	key	showSelected1	group
-253.130555555556	-12.3	p=0.05	118	60	-1
-241.130555555556	-12.3	p=0.00	119	60	-1
-23.0138888888889	-5.3	p=0.85	120	60	-1
-11.0138888888889	-5.3	p=0.95	121	60	-1
0	-0.3	$<0.05	1	61	-1
-9	-1.3	remove<0.06	2	61	-1
9	-1.3	hp<0.19	3	61	-1
-20.75	-2.3	!<0.19	4	61	-1
-8.75	-2.3	!<0.05	5	61	-1
-72.375	-3.3	hp<0.03	6	61	-1
-53.375	-3.3	average<2.77	7	61	-1
6.25	-2.3	your<0.40	8	61	-1
23.25	-2.3	our<0.07	9	61	-1
-64.7916666666667	-4.3	free<0.07	10	61	-1
-49.7916666666667	-4.3	!<0.56	11	61	-1
-104.791666666667	-4.3	longest<10.50	12	61	-1
-82.7916666666667	-4.3	your<0.39	13	61	-1
-127.166666666667	-5.3	your<0.61	14	61	-1
-110.166666666667	-5.3	our<0.72	15	61	-1
-142.979166666667	-6.3	george<0.03	16	61	-1
-125.979166666667	-6.3	p=0.87	17	61	-1
-69.1666666666667	-5.3	your<0.66	18	61	-1
-54.1666666666667	-5.3	!<0.53	19	61	-1
17.625	-3.3	longest<15.50	20	61	-1
36.625	-3.3	!<0.31	21	61	-1
-178.979166666667	-6.3	free<0.84	22	61	-1
-161.979166666667	-6.3	our<0.12	23	61	-1
-30.375	-3.3	remove<0.71	24	61	-1
-7.37500000000001	-3.3	average<2.34	25	61	-1
16.2083333333333	-4.3	p=0.46	26	61	-1
30.2083333333333	-4.3	000<0.09	27	61	-1
-143.895833333333	-7.3	edu<0.04	28	61	-1
-129.895833333333	-7.3	p=0.00	29	61	-1
-151.895833333333	-8.3	all<0.49	30	61	-1
-135.895833333333	-8.3	you<0.36	31	61	-1
-39.1666666666667	-5.3	your<1.02	32	61	-1
-24.1666666666667	-5.3	(<0.01	33	61	-1
-160.645833333333	-9.3	will<1.61	34	61	-1
-145.645833333333	-9.3	p=0.03	35	61	-1
-161.145833333333	-10.3	our<0.01	36	61	-1
-147.145833333333	-10.3	p=0.00	37	61	-1
48.2083333333333	-4.3	money<0.03	38	61	-1
65.2083333333333	-4.3	re<0.65	39	61	-1
-133.645833333333	-9.3	p=0.22	40	61	-1
-121.645833333333	-9.3	p=0.00	41	61	-1
-31.9791666666667	-6.3	average<3.99	42	61	-1
-13.9791666666667	-6.3	p=0.92	43	61	-1
-85.9791666666667	-6.3	!<0.80	44	61	-1
-73.9791666666667	-6.3	!<0.29	45	61	-1
-91.8958333333333	-7.3	you<3.17	46	61	-1
-77.8958333333334	-7.3	p=0.32	47	61	-1
42.9583333333333	-5.3	average<3.76	48	61	-1
60.9583333333333	-5.3	(<0.19	49	61	-1
51.0208333333333	-6.3	remove<0.23	50	61	-1
68.0208333333334	-6.3	p=1.00	51	61	-1
48.625	-3.3	p=0.00	52	61	-1
60.625	-3.3	p=0.35	53	61	-1
-61.9791666666667	-6.3	p=0.50	54	61	-1
-49.9791666666667	-6.3	p=0.95	55	61	-1
-172.895833333333	-7.3	your<3.62	56	61	-1
-157.895833333333	-7.3	p=0.39	57	61	-1
-37.7916666666667	-4.3	p=0.52	58	61	-1
-25.7916666666667	-4.3	p=0.95	59	61	-1
-205.895833333333	-7.3	average<1.55	60	61	-1
-187.895833333333	-7.3	p=0.20	61	61	-1
44.0208333333333	-7.3	all<0.28	62	61	-1
58.0208333333334	-7.3	p=1.00	63	61	-1
-96.1666666666667	-5.3	p=0.00	64	61	-1
-84.1666666666667	-5.3	(<0.12	65	61	-1
-169.645833333333	-11.3	total<77.00	66	61	-1
-152.645833333333	-11.3	p=0.77	67	61	-1
-65.8958333333333	-7.3	p=0.10	68	61	-1
-53.8958333333333	-7.3	p=0.49	69	61	-1
-97.8958333333333	-8.3	p=0.00	70	61	-1
-85.8958333333334	-8.3	p=0.12	71	61	-1
-37.9791666666667	-7.3	p=0.25	72	61	-1
-25.9791666666667	-7.3	p=0.71	73	61	-1
80.0208333333334	-6.3	p=1.00	74	61	-1
92.0208333333333	-6.3	p=0.90	75	61	-1
-214.395833333333	-8.3	total<16.50	76	61	-1
-197.395833333333	-8.3	p=0.00	77	61	-1
-223.645833333333	-9.3	you<5.78	78	61	-1
-209.645833333333	-9.3	(<0.05	79	61	-1
-217.145833333333	-10.3	average<1.25	80	61	-1
-199.145833333333	-10.3	p=0.00	81	61	-1
-111.979166666667	-6.3	all<0.04	82	61	-1
-97.9791666666667	-6.3	p=0.00	83	61	-1
38.0208333333333	-8.3	p=0.48	84	61	-1
50.0208333333333	-8.3	p=0.86	85	61	-1
-13.7916666666667	-4.3	p=0.90	86	61	-1
1.20833333333333	-4.3	will<0.98	87	61	-1
-117.895833333333	-7.3	p=0.15	88	61	-1
-105.895833333333	-7.3	p=0.00	89	61	-1
-179.395833333333	-8.3	re<0.04	90	61	-1
-166.395833333333	-8.3	p=0.25	91	61	-1
72.9583333333333	-5.3	p=1.00	92	61	-1
84.9583333333333	-5.3	p=0.95	93	61	-1
-1.97916666666668	-6.3	p=0.92	94	61	-1
10.0208333333333	-6.3	p=1.00	95	61	-1
12.9583333333333	-5.3	!<0.18	96	61	-1
24.9583333333333	-5.3	p=1.00	97	61	-1
-192.645833333333	-9.3	total<29.50	98	61	-1
-175.645833333333	-9.3	p=0.00	99	61	-1
-187.145833333333	-10.3	p=0.03	100	61	-1
-175.145833333333	-10.3	p=0.19	101	61	-1
-182.145833333333	-12.3	longest<16.50	102	61	-1
-157.145833333333	-12.3	total<213.50	103	61	-1
-188.145833333333	-13.3	p=0.52	104	61	-1
-176.145833333333	-13.3	p=0.10	105	61	-1
-223.145833333333	-11.3	p=0.05	106	61	-1
-211.145833333333	-11.3	p=0.25	107	61	-1
-11.0416666666667	-5.3	p=1.00	108	61	-1
0.958333333333329	-5.3	p=0.95	109	61	-1
-163.145833333333	-13.3	p=0.70	110	61	-1
-151.145833333333	-13.3	p=0.41	111	61	-1
22.0208333333333	-6.3	p=0.80	112	61	-1
34.0208333333333	-6.3	p=0.96	113	61	-1
-251.145833333333	-10.3	total<6.50	114	61	-1
-235.145833333333	-10.3	p=0.05	115	61	-1
-259.145833333333	-11.3	p=0.00	116	61	-1
-243.145833333333	-11.3	total<7.50	117	61	-1
-249.145833333333	-12.3	p=0.05	118	61	-1
-237.145833333333	-12.3	p=0.00	119	61	-1
0	-0.3	$<0.05	1	62	-1
-9	-1.3	remove<0.06	2	62	-1
9	-1.3	hp<0.19	3	62	-1
-20.75	-2.3	!<0.19	4	62	-1
-8.75	-2.3	!<0.05	5	62	-1
-72.375	-3.3	hp<0.03	6	62	-1
-53.375	-3.3	average<2.77	7	62	-1
6.25	-2.3	your<0.40	8	62	-1
23.25	-2.3	our<0.07	9	62	-1
-64.7916666666667	-4.3	free<0.07	10	62	-1
-49.7916666666667	-4.3	!<0.56	11	62	-1
-104.791666666667	-4.3	longest<10.50	12	62	-1
-82.7916666666667	-4.3	your<0.39	13	62	-1
-127.166666666667	-5.3	your<0.61	14	62	-1
-110.166666666667	-5.3	our<0.72	15	62	-1
-135.972222222222	-6.3	george<0.03	16	62	-1
-118.972222222222	-6.3	p=0.87	17	62	-1
-69.1666666666667	-5.3	your<0.66	18	62	-1
-54.1666666666667	-5.3	!<0.53	19	62	-1
17.625	-3.3	longest<15.50	20	62	-1
36.625	-3.3	!<0.31	21	62	-1
-171.972222222222	-6.3	free<0.84	22	62	-1
-154.972222222222	-6.3	our<0.12	23	62	-1
-30.375	-3.3	remove<0.71	24	62	-1
-7.37500000000001	-3.3	average<2.34	25	62	-1
16.2083333333333	-4.3	p=0.46	26	62	-1
30.2083333333333	-4.3	000<0.09	27	62	-1
-136.888888888889	-7.3	edu<0.04	28	62	-1
-122.888888888889	-7.3	p=0.00	29	62	-1
-144.888888888889	-8.3	all<0.49	30	62	-1
-128.888888888889	-8.3	you<0.36	31	62	-1
-39.1666666666667	-5.3	your<1.02	32	62	-1
-24.1666666666667	-5.3	(<0.01	33	62	-1
-153.638888888889	-9.3	will<1.61	34	62	-1
-138.638888888889	-9.3	p=0.03	35	62	-1
-154.138888888889	-10.3	our<0.01	36	62	-1
-140.138888888889	-10.3	p=0.00	37	62	-1
48.2083333333333	-4.3	money<0.03	38	62	-1
65.2083333333333	-4.3	re<0.65	39	62	-1
-126.638888888889	-9.3	p=0.22	40	62	-1
-114.638888888889	-9.3	p=0.00	41	62	-1
-24.9722222222222	-6.3	average<3.99	42	62	-1
-6.97222222222223	-6.3	p=0.92	43	62	-1
-78.9722222222223	-6.3	!<0.80	44	62	-1
-66.9722222222223	-6.3	!<0.29	45	62	-1
-84.8888888888889	-7.3	you<3.17	46	62	-1
-70.8888888888889	-7.3	p=0.32	47	62	-1
42.9583333333333	-5.3	average<3.76	48	62	-1
60.9583333333333	-5.3	(<0.19	49	62	-1
34.0277777777778	-6.3	remove<0.23	50	62	-1
51.0277777777778	-6.3	p=1.00	51	62	-1
48.625	-3.3	p=0.00	52	62	-1
60.625	-3.3	p=0.35	53	62	-1
-54.9722222222222	-6.3	p=0.50	54	62	-1
-42.9722222222222	-6.3	p=0.95	55	62	-1
-165.888888888889	-7.3	your<3.62	56	62	-1
-150.888888888889	-7.3	p=0.39	57	62	-1
-37.7916666666667	-4.3	p=0.52	58	62	-1
-25.7916666666667	-4.3	p=0.95	59	62	-1
-198.888888888889	-7.3	average<1.55	60	62	-1
-180.888888888889	-7.3	p=0.20	61	62	-1
27.0277777777778	-7.3	all<0.28	62	62	-1
41.0277777777778	-7.3	p=1.00	63	62	-1
-96.1666666666667	-5.3	p=0.00	64	62	-1
-84.1666666666667	-5.3	(<0.12	65	62	-1
-162.638888888889	-11.3	total<77.00	66	62	-1
-145.638888888889	-11.3	p=0.77	67	62	-1
-58.8888888888889	-7.3	p=0.10	68	62	-1
-46.8888888888889	-7.3	p=0.49	69	62	-1
-90.8888888888889	-8.3	p=0.00	70	62	-1
-78.8888888888889	-8.3	p=0.12	71	62	-1
-30.9722222222222	-7.3	p=0.25	72	62	-1
-18.9722222222222	-7.3	p=0.71	73	62	-1
63.0277777777778	-6.3	p=1.00	74	62	-1
75.0277777777778	-6.3	p=0.90	75	62	-1
-207.388888888889	-8.3	total<16.50	76	62	-1
-190.388888888889	-8.3	p=0.00	77	62	-1
-216.638888888889	-9.3	you<5.78	78	62	-1
-202.638888888889	-9.3	(<0.05	79	62	-1
-210.138888888889	-10.3	average<1.25	80	62	-1
-192.138888888889	-10.3	p=0.00	81	62	-1
-104.972222222222	-6.3	all<0.04	82	62	-1
-90.9722222222222	-6.3	p=0.00	83	62	-1
21.0277777777778	-8.3	p=0.48	84	62	-1
33.0277777777778	-8.3	p=0.86	85	62	-1
-13.7916666666667	-4.3	p=0.90	86	62	-1
1.20833333333333	-4.3	will<0.98	87	62	-1
-110.888888888889	-7.3	p=0.15	88	62	-1
-98.8888888888889	-7.3	p=0.00	89	62	-1
-172.388888888889	-8.3	re<0.04	90	62	-1
-159.388888888889	-8.3	p=0.25	91	62	-1
72.9583333333333	-5.3	p=1.00	92	62	-1
84.9583333333333	-5.3	p=0.95	93	62	-1
5.02777777777777	-6.3	p=0.92	94	62	-1
17.0277777777778	-6.3	p=1.00	95	62	-1
12.9583333333333	-5.3	p=0.89	96	62	-1
24.9583333333333	-5.3	p=1.00	97	62	-1
-185.638888888889	-9.3	total<29.50	98	62	-1
-168.638888888889	-9.3	p=0.00	99	62	-1
-180.138888888889	-10.3	p=0.03	100	62	-1
-168.138888888889	-10.3	p=0.19	101	62	-1
-175.138888888889	-12.3	longest<16.50	102	62	-1
-150.138888888889	-12.3	total<213.50	103	62	-1
-181.138888888889	-13.3	p=0.52	104	62	-1
-169.138888888889	-13.3	p=0.10	105	62	-1
-216.138888888889	-11.3	p=0.05	106	62	-1
-204.138888888889	-11.3	p=0.25	107	62	-1
-11.0416666666667	-5.3	p=1.00	108	62	-1
0.958333333333329	-5.3	p=0.95	109	62	-1
-156.138888888889	-13.3	p=0.70	110	62	-1
-144.138888888889	-13.3	p=0.41	111	62	-1
-244.138888888889	-10.3	total<6.50	114	62	-1
-228.138888888889	-10.3	p=0.05	115	62	-1
-252.138888888889	-11.3	p=0.00	116	62	-1
-236.138888888889	-11.3	total<7.50	117	62	-1
-242.138888888889	-12.3	p=0.05	118	62	-1
-230.138888888889	-12.3	p=0.00	119	62	-1
0	-0.3	$<0.05	1	63	-1
-9	-1.3	remove<0.06	2	63	-1
9	-1.3	hp<0.19	3	63	-1
-20.75	-2.3	!<0.19	4	63	-1
-8.75	-2.3	!<0.05	5	63	-1
-72.375	-3.3	hp<0.03	6	63	-1
-53.375	-3.3	average<2.77	7	63	-1
6.25	-2.3	your<0.40	8	63	-1
23.25	-2.3	our<0.07	9	63	-1
-64.7916666666667	-4.3	free<0.07	10	63	-1
-49.7916666666667	-4.3	!<0.56	11	63	-1
-104.791666666667	-4.3	longest<10.50	12	63	-1
-82.7916666666667	-4.3	your<0.39	13	63	-1
-127.166666666667	-5.3	your<0.61	14	63	-1
-110.166666666667	-5.3	our<0.72	15	63	-1
-135.972222222222	-6.3	george<0.03	16	63	-1
-118.972222222222	-6.3	p=0.87	17	63	-1
-69.1666666666667	-5.3	your<0.66	18	63	-1
-54.1666666666667	-5.3	!<0.53	19	63	-1
17.625	-3.3	longest<15.50	20	63	-1
36.625	-3.3	!<0.31	21	63	-1
-171.972222222222	-6.3	free<0.84	22	63	-1
-154.972222222222	-6.3	our<0.12	23	63	-1
-30.375	-3.3	remove<0.71	24	63	-1
-7.37500000000001	-3.3	average<2.34	25	63	-1
16.2083333333333	-4.3	p=0.46	26	63	-1
30.2083333333333	-4.3	000<0.09	27	63	-1
-136.888888888889	-7.3	edu<0.04	28	63	-1
-122.888888888889	-7.3	p=0.00	29	63	-1
-144.888888888889	-8.3	all<0.49	30	63	-1
-128.888888888889	-8.3	you<0.36	31	63	-1
-39.1666666666667	-5.3	your<1.02	32	63	-1
-24.1666666666667	-5.3	(<0.01	33	63	-1
-153.638888888889	-9.3	will<1.61	34	63	-1
-138.638888888889	-9.3	p=0.03	35	63	-1
-154.138888888889	-10.3	our<0.01	36	63	-1
-140.138888888889	-10.3	p=0.00	37	63	-1
48.2083333333333	-4.3	money<0.03	38	63	-1
65.2083333333333	-4.3	re<0.65	39	63	-1
-126.638888888889	-9.3	p=0.22	40	63	-1
-114.638888888889	-9.3	p=0.00	41	63	-1
-24.9722222222222	-6.3	average<3.99	42	63	-1
-6.97222222222223	-6.3	p=0.92	43	63	-1
-78.9722222222223	-6.3	!<0.80	44	63	-1
-66.9722222222223	-6.3	!<0.29	45	63	-1
-84.8888888888889	-7.3	you<3.17	46	63	-1
-70.8888888888889	-7.3	p=0.32	47	63	-1
42.9583333333333	-5.3	average<3.76	48	63	-1
60.9583333333333	-5.3	(<0.19	49	63	-1
34.0277777777778	-6.3	remove<0.23	50	63	-1
51.0277777777778	-6.3	p=1.00	51	63	-1
48.625	-3.3	p=0.00	52	63	-1
60.625	-3.3	p=0.35	53	63	-1
-54.9722222222222	-6.3	p=0.50	54	63	-1
-42.9722222222222	-6.3	p=0.95	55	63	-1
-165.888888888889	-7.3	your<3.62	56	63	-1
-150.888888888889	-7.3	p=0.39	57	63	-1
-37.7916666666667	-4.3	p=0.52	58	63	-1
-25.7916666666667	-4.3	p=0.95	59	63	-1
-198.888888888889	-7.3	average<1.55	60	63	-1
-180.888888888889	-7.3	p=0.20	61	63	-1
27.0277777777778	-7.3	all<0.28	62	63	-1
41.0277777777778	-7.3	p=1.00	63	63	-1
-96.1666666666667	-5.3	p=0.00	64	63	-1
-84.1666666666667	-5.3	(<0.12	65	63	-1
-162.638888888889	-11.3	total<77.00	66	63	-1
-145.638888888889	-11.3	p=0.77	67	63	-1
-58.8888888888889	-7.3	p=0.10	68	63	-1
-46.8888888888889	-7.3	p=0.49	69	63	-1
-90.8888888888889	-8.3	p=0.00	70	63	-1
-78.8888888888889	-8.3	p=0.12	71	63	-1
-30.9722222222222	-7.3	p=0.25	72	63	-1
-18.9722222222222	-7.3	p=0.71	73	63	-1
63.0277777777778	-6.3	p=1.00	74	63	-1
75.0277777777778	-6.3	p=0.90	75	63	-1
-207.388888888889	-8.3	total<16.50	76	63	-1
-190.388888888889	-8.3	p=0.00	77	63	-1
-216.638888888889	-9.3	you<5.78	78	63	-1
-202.638888888889	-9.3	(<0.05	79	63	-1
-210.138888888889	-10.3	average<1.25	80	63	-1
-192.138888888889	-10.3	p=0.00	81	63	-1
-104.972222222222	-6.3	all<0.04	82	63	-1
-90.9722222222222	-6.3	p=0.00	83	63	-1
21.0277777777778	-8.3	p=0.48	84	63	-1
33.0277777777778	-8.3	p=0.86	85	63	-1
-13.7916666666667	-4.3	p=0.90	86	63	-1
1.20833333333333	-4.3	will<0.98	87	63	-1
-110.888888888889	-7.3	p=0.15	88	63	-1
-98.8888888888889	-7.3	p=0.00	89	63	-1
-172.388888888889	-8.3	re<0.04	90	63	-1
-159.388888888889	-8.3	p=0.25	91	63	-1
72.9583333333333	-5.3	p=1.00	92	63	-1
84.9583333333333	-5.3	p=0.95	93	63	-1
5.02777777777777	-6.3	p=0.92	94	63	-1
17.0277777777778	-6.3	p=1.00	95	63	-1
12.9583333333333	-5.3	p=0.89	96	63	-1
24.9583333333333	-5.3	p=1.00	97	63	-1
-185.638888888889	-9.3	total<29.50	98	63	-1
-168.638888888889	-9.3	p=0.00	99	63	-1
-180.138888888889	-10.3	p=0.03	100	63	-1
-168.138888888889	-10.3	p=0.19	101	63	-1
-175.138888888889	-12.3	longest<16.50	102	63	-1
-150.138888888889	-12.3	total<213.50	103	63	-1
-181.138888888889	-13.3	p=0.52	104	63	-1
-169.138888888889	-13.3	p=0.10	105	63	-1
-216.138888888889	-11.3	p=0.05	106	63	-1
-204.138888888889	-11.3	p=0.25	107	63	-1
-11.0416666666667	-5.3	p=1.00	108	63	-1
0.958333333333329	-5.3	p=0.95	109	63	-1
-156.138888888889	-13.3	p=0.70	110	63	-1
-144.138888888889	-13.3	p=0.41	111	63	-1
-244.138888888889	-10.3	total<6.50	114	63	-1
-228.138888888889	-10.3	p=0.05	115	63	-1
-250.138888888889	-11.3	p=0.00	116	63	-1
-238.138888888889	-11.3	p=0.01	117	63	-1
0	-0.3	$<0.05	1	64	-1
-9	-1.3	remove<0.06	2	64	-1
9	-1.3	hp<0.19	3	64	-1
-20.75	-2.3	!<0.19	4	64	-1
-8.75	-2.3	!<0.05	5	64	-1
-72.375	-3.3	hp<0.03	6	64	-1
-53.375	-3.3	average<2.77	7	64	-1
6.25	-2.3	your<0.40	8	64	-1
23.25	-2.3	our<0.07	9	64	-1
-64.7916666666667	-4.3	free<0.07	10	64	-1
-49.7916666666667	-4.3	!<0.56	11	64	-1
-104.791666666667	-4.3	longest<10.50	12	64	-1
-82.7916666666667	-4.3	your<0.39	13	64	-1
-127.166666666667	-5.3	your<0.61	14	64	-1
-110.166666666667	-5.3	our<0.72	15	64	-1
-135.972222222222	-6.3	george<0.03	16	64	-1
-118.972222222222	-6.3	p=0.87	17	64	-1
-69.1666666666667	-5.3	your<0.66	18	64	-1
-54.1666666666667	-5.3	!<0.53	19	64	-1
17.625	-3.3	longest<15.50	20	64	-1
36.625	-3.3	!<0.31	21	64	-1
-171.972222222222	-6.3	free<0.84	22	64	-1
-154.972222222222	-6.3	our<0.12	23	64	-1
-30.375	-3.3	remove<0.71	24	64	-1
-7.37500000000001	-3.3	average<2.34	25	64	-1
16.2083333333333	-4.3	p=0.46	26	64	-1
30.2083333333333	-4.3	000<0.09	27	64	-1
-136.888888888889	-7.3	edu<0.04	28	64	-1
-122.888888888889	-7.3	p=0.00	29	64	-1
-144.888888888889	-8.3	all<0.49	30	64	-1
-128.888888888889	-8.3	you<0.36	31	64	-1
-39.1666666666667	-5.3	your<1.02	32	64	-1
-24.1666666666667	-5.3	(<0.01	33	64	-1
-153.638888888889	-9.3	will<1.61	34	64	-1
-138.638888888889	-9.3	p=0.03	35	64	-1
-154.638888888889	-10.3	our<0.01	36	64	-1
-140.638888888889	-10.3	p=0.00	37	64	-1
48.2083333333333	-4.3	money<0.03	38	64	-1
65.2083333333333	-4.3	re<0.65	39	64	-1
-126.638888888889	-9.3	p=0.22	40	64	-1
-114.638888888889	-9.3	p=0.00	41	64	-1
-24.9722222222222	-6.3	average<3.99	42	64	-1
-6.97222222222223	-6.3	p=0.92	43	64	-1
-78.9722222222223	-6.3	!<0.80	44	64	-1
-66.9722222222223	-6.3	!<0.29	45	64	-1
-84.8888888888889	-7.3	you<3.17	46	64	-1
-70.8888888888889	-7.3	p=0.32	47	64	-1
42.9583333333333	-5.3	average<3.76	48	64	-1
60.9583333333333	-5.3	(<0.19	49	64	-1
34.0277777777778	-6.3	remove<0.23	50	64	-1
51.0277777777778	-6.3	p=1.00	51	64	-1
48.625	-3.3	p=0.00	52	64	-1
60.625	-3.3	p=0.35	53	64	-1
-54.9722222222222	-6.3	p=0.50	54	64	-1
-42.9722222222222	-6.3	p=0.95	55	64	-1
-165.888888888889	-7.3	your<3.62	56	64	-1
-150.888888888889	-7.3	p=0.39	57	64	-1
-37.7916666666667	-4.3	p=0.52	58	64	-1
-25.7916666666667	-4.3	p=0.95	59	64	-1
-198.888888888889	-7.3	average<1.55	60	64	-1
-180.888888888889	-7.3	p=0.20	61	64	-1
27.0277777777778	-7.3	all<0.28	62	64	-1
41.0277777777778	-7.3	p=1.00	63	64	-1
-96.1666666666667	-5.3	p=0.00	64	64	-1
-84.1666666666667	-5.3	(<0.12	65	64	-1
-163.138888888889	-11.3	total<77.00	66	64	-1
-146.138888888889	-11.3	p=0.77	67	64	-1
-58.8888888888889	-7.3	p=0.10	68	64	-1
-46.8888888888889	-7.3	p=0.49	69	64	-1
-90.8888888888889	-8.3	p=0.00	70	64	-1
-78.8888888888889	-8.3	p=0.12	71	64	-1
-30.9722222222222	-7.3	p=0.25	72	64	-1
-18.9722222222222	-7.3	p=0.71	73	64	-1
63.0277777777778	-6.3	p=1.00	74	64	-1
75.0277777777778	-6.3	p=0.90	75	64	-1
-207.388888888889	-8.3	total<16.50	76	64	-1
-190.388888888889	-8.3	p=0.00	77	64	-1
-216.638888888889	-9.3	you<5.78	78	64	-1
-202.638888888889	-9.3	(<0.05	79	64	-1
-210.638888888889	-10.3	average<1.25	80	64	-1
-192.638888888889	-10.3	p=0.00	81	64	-1
-104.972222222222	-6.3	all<0.04	82	64	-1
-90.9722222222222	-6.3	p=0.00	83	64	-1
21.0277777777778	-8.3	p=0.48	84	64	-1
33.0277777777778	-8.3	p=0.86	85	64	-1
-13.7916666666667	-4.3	p=0.90	86	64	-1
1.20833333333333	-4.3	will<0.98	87	64	-1
-110.888888888889	-7.3	p=0.15	88	64	-1
-98.8888888888889	-7.3	p=0.00	89	64	-1
-172.388888888889	-8.3	re<0.04	90	64	-1
-159.388888888889	-8.3	p=0.25	91	64	-1
72.9583333333333	-5.3	p=1.00	92	64	-1
84.9583333333333	-5.3	p=0.95	93	64	-1
5.02777777777777	-6.3	p=0.92	94	64	-1
17.0277777777778	-6.3	p=1.00	95	64	-1
12.9583333333333	-5.3	p=0.89	96	64	-1
24.9583333333333	-5.3	p=1.00	97	64	-1
-185.638888888889	-9.3	total<29.50	98	64	-1
-168.638888888889	-9.3	p=0.00	99	64	-1
-180.638888888889	-10.3	p=0.03	100	64	-1
-168.638888888889	-10.3	p=0.19	101	64	-1
-175.638888888889	-12.3	longest<16.50	102	64	-1
-150.638888888889	-12.3	total<213.50	103	64	-1
-181.638888888889	-13.3	p=0.52	104	64	-1
-169.638888888889	-13.3	p=0.10	105	64	-1
-216.638888888889	-11.3	p=0.05	106	64	-1
-204.638888888889	-11.3	p=0.25	107	64	-1
-11.0416666666667	-5.3	p=1.00	108	64	-1
0.958333333333329	-5.3	p=0.95	109	64	-1
-156.638888888889	-13.3	p=0.70	110	64	-1
-144.638888888889	-13.3	p=0.41	111	64	-1
-240.638888888889	-10.3	p=0.00	114	64	-1
-228.638888888889	-10.3	p=0.05	115	64	-1
0	-0.3	$<0.05	1	65	-1
-9	-1.3	remove<0.06	2	65	-1
9	-1.3	hp<0.19	3	65	-1
-20.75	-2.3	!<0.19	4	65	-1
-8.75	-2.3	!<0.05	5	65	-1
-72.375	-3.3	hp<0.03	6	65	-1
-53.375	-3.3	average<2.77	7	65	-1
6.25	-2.3	your<0.40	8	65	-1
23.25	-2.3	our<0.07	9	65	-1
-64.7916666666667	-4.3	free<0.07	10	65	-1
-49.7916666666667	-4.3	!<0.56	11	65	-1
-104.791666666667	-4.3	longest<10.50	12	65	-1
-82.7916666666667	-4.3	your<0.39	13	65	-1
-127.166666666667	-5.3	your<0.61	14	65	-1
-110.166666666667	-5.3	our<0.72	15	65	-1
-135.972222222222	-6.3	george<0.03	16	65	-1
-118.972222222222	-6.3	p=0.87	17	65	-1
-69.1666666666667	-5.3	your<0.66	18	65	-1
-54.1666666666667	-5.3	!<0.53	19	65	-1
17.625	-3.3	longest<15.50	20	65	-1
36.625	-3.3	!<0.31	21	65	-1
-171.972222222222	-6.3	free<0.84	22	65	-1
-154.972222222222	-6.3	our<0.12	23	65	-1
-30.375	-3.3	remove<0.71	24	65	-1
-7.37500000000001	-3.3	average<2.34	25	65	-1
16.2083333333333	-4.3	p=0.46	26	65	-1
30.2083333333333	-4.3	000<0.09	27	65	-1
-136.888888888889	-7.3	edu<0.04	28	65	-1
-122.888888888889	-7.3	p=0.00	29	65	-1
-144.888888888889	-8.3	all<0.49	30	65	-1
-128.888888888889	-8.3	you<0.36	31	65	-1
-39.1666666666667	-5.3	your<1.02	32	65	-1
-24.1666666666667	-5.3	(<0.01	33	65	-1
-153.888888888889	-9.3	will<1.61	34	65	-1
-138.888888888889	-9.3	p=0.03	35	65	-1
-160.888888888889	-10.3	our<0.01	36	65	-1
-146.888888888889	-10.3	p=0.00	37	65	-1
48.2083333333333	-4.3	money<0.03	38	65	-1
65.2083333333333	-4.3	re<0.65	39	65	-1
-126.888888888889	-9.3	p=0.22	40	65	-1
-114.888888888889	-9.3	p=0.00	41	65	-1
-24.9722222222222	-6.3	average<3.99	42	65	-1
-6.97222222222223	-6.3	p=0.92	43	65	-1
-78.9722222222223	-6.3	!<0.80	44	65	-1
-66.9722222222223	-6.3	!<0.29	45	65	-1
-84.8888888888889	-7.3	you<3.17	46	65	-1
-70.8888888888889	-7.3	p=0.32	47	65	-1
42.9583333333333	-5.3	average<3.76	48	65	-1
60.9583333333333	-5.3	(<0.19	49	65	-1
34.0277777777778	-6.3	remove<0.23	50	65	-1
51.0277777777778	-6.3	p=1.00	51	65	-1
48.625	-3.3	p=0.00	52	65	-1
60.625	-3.3	p=0.35	53	65	-1
-54.9722222222222	-6.3	p=0.50	54	65	-1
-42.9722222222222	-6.3	p=0.95	55	65	-1
-165.888888888889	-7.3	your<3.62	56	65	-1
-150.888888888889	-7.3	p=0.39	57	65	-1
-37.7916666666667	-4.3	p=0.52	58	65	-1
-25.7916666666667	-4.3	p=0.95	59	65	-1
-198.888888888889	-7.3	average<1.55	60	65	-1
-180.888888888889	-7.3	p=0.20	61	65	-1
27.0277777777778	-7.3	all<0.28	62	65	-1
41.0277777777778	-7.3	p=1.00	63	65	-1
-96.1666666666667	-5.3	p=0.00	64	65	-1
-84.1666666666667	-5.3	(<0.12	65	65	-1
-169.388888888889	-11.3	total<77.00	66	65	-1
-152.388888888889	-11.3	p=0.77	67	65	-1
-58.8888888888889	-7.3	p=0.10	68	65	-1
-46.8888888888889	-7.3	p=0.49	69	65	-1
-90.8888888888889	-8.3	p=0.00	70	65	-1
-78.8888888888889	-8.3	p=0.12	71	65	-1
-30.9722222222222	-7.3	p=0.25	72	65	-1
-18.9722222222222	-7.3	p=0.71	73	65	-1
