x	y	label	key	showSelected1	group
10.0208333333333	-5.95	N=45	95	58	-1
12.9583333333333	-4.95	N=44	96	58	-1
24.9583333333333	-4.95	N=25	97	58	-1
-192.645833333333	-8.95	N=60	98	58	-1
-175.645833333333	-8.95	N=32	99	58	-1
-187.145833333333	-9.95	N=39	100	58	-1
-175.145833333333	-9.95	N=21	101	58	-1
-182.145833333333	-11.95	N=46	102	58	-1
-157.145833333333	-11.95	N=42	103	58	-1
-188.145833333333	-12.95	N=25	104	58	-1
-176.145833333333	-12.95	N=21	105	58	-1
-223.145833333333	-10.95	N=22	106	58	-1
-211.145833333333	-10.95	N=20	107	58	-1
-11.0416666666667	-4.95	N=107	108	58	-1
0.958333333333329	-4.95	N=20	109	58	-1
-163.145833333333	-12.95	N=20	110	58	-1
-151.145833333333	-12.95	N=22	111	58	-1
22.0208333333333	-5.95	N=20	112	58	-1
34.0208333333333	-5.95	N=24	113	58	-1
-251.145833333333	-9.95	N=218	114	58	-1
-235.145833333333	-9.95	N=20	115	58	-1
-257.145833333333	-10.95	N=130	116	58	-1
-245.145833333333	-10.95	N=88	117	58	-1
0	0.05	N=3066	1	59	-1
-9	-0.95	N=2309	2	59	-1
9	-0.95	N=757	3	59	-1
-20.75	-1.95	N=2089	4	59	-1
-8.75	-1.95	N=220	5	59	-1
-72.375	-2.95	N=1681	6	59	-1
-53.375	-2.95	N=408	7	59	-1
6.25	-1.95	N=709	8	59	-1
23.25	-1.95	*N=48	9	59	-1
-64.7916666666667	-3.95	N=248	10	59	-1
-49.7916666666667	-3.95	N=160	11	59	-1
-104.791666666667	-3.95	N=1082	12	59	-1
-82.7916666666667	-3.95	N=599	13	59	-1
-127.166666666667	-4.95	N=709	14	59	-1
-110.166666666667	-4.95	N=373	15	59	-1
-142.979166666667	-5.95	N=343	16	59	-1
-125.979166666667	-5.95	N=30	17	59	-1
-69.1666666666667	-4.95	N=200	18	59	-1
-54.1666666666667	-4.95	N=48	19	59	-1
17.625	-2.95	N=106	20	59	-1
36.625	-2.95	N=603	21	59	-1
-178.979166666667	-5.95	N=569	22	59	-1
-161.979166666667	-5.95	N=140	23	59	-1
-30.375	-2.95	N=52	24	59	-1
-7.37500000000001	-2.95	N=168	25	59	-1
16.2083333333333	-3.95	N=37	26	59	-1
30.2083333333333	-3.95	N=69	27	59	-1
-143.895833333333	-6.95	N=287	28	59	-1
-129.895833333333	-6.95	N=56	29	59	-1
-151.895833333333	-7.95	N=167	30	59	-1
-135.895833333333	-7.95	N=120	31	59	-1
-39.1666666666667	-4.95	N=77	32	59	-1
-24.1666666666667	-4.95	*N=83	33	59	-1
-160.645833333333	-8.95	N=138	34	59	-1
-145.645833333333	-8.95	N=29	35	59	-1
-161.145833333333	-9.95	N=118	36	59	-1
-147.145833333333	-9.95	N=20	37	59	-1
48.2083333333333	-3.95	N=254	38	59	-1
65.2083333333333	-3.95	N=349	39	59	-1
-133.645833333333	-8.95	N=37	40	59	-1
-121.645833333333	-8.95	N=83	41	59	-1
-31.9791666666667	-5.95	N=41	42	59	-1
-13.9791666666667	-5.95	N=36	43	59	-1
-85.9791666666667	-5.95	N=141	44	59	-1
-73.9791666666667	-5.95	N=59	45	59	-1
-91.8958333333333	-6.95	N=107	46	59	-1
-77.8958333333334	-6.95	N=34	47	59	-1
42.9583333333333	-4.95	N=100	48	59	-1
60.9583333333333	-4.95	N=154	49	59	-1
51.0208333333333	-5.95	N=62	50	59	-1
68.0208333333334	-5.95	N=38	51	59	-1
48.625	-2.95	N=28	52	59	-1
60.625	-2.95	N=20	53	59	-1
-61.9791666666667	-5.95	N=26	54	59	-1
-49.9791666666667	-5.95	N=22	55	59	-1
-172.895833333333	-6.95	N=112	56	59	-1
-157.895833333333	-6.95	N=28	57	59	-1
-37.7916666666667	-3.95	N=31	58	59	-1
-25.7916666666667	-3.95	N=21	59	59	-1
-205.895833333333	-6.95	N=549	60	59	-1
-187.895833333333	-6.95	N=20	61	59	-1
44.0208333333333	-6.95	N=42	62	59	-1
58.0208333333334	-6.95	N=20	63	59	-1
-96.1666666666667	-4.95	N=453	64	59	-1
-84.1666666666667	-4.95	N=146	65	59	-1
-169.645833333333	-10.95	N=88	66	59	-1
-152.645833333333	-10.95	N=30	67	59	-1
-65.8958333333333	-6.95	N=20	68	59	-1
-53.8958333333333	-6.95	N=39	69	59	-1
-97.8958333333333	-7.95	N=83	70	59	-1
-85.8958333333334	-7.95	N=24	71	59	-1
-37.9791666666667	-6.95	N=20	72	59	-1
-25.9791666666667	-6.95	N=21	73	59	-1
80.0208333333334	-5.95	N=134	74	59	-1
92.0208333333333	-5.95	N=20	75	59	-1
-214.395833333333	-7.95	N=332	76	59	-1
-197.395833333333	-7.95	N=217	77	59	-1
-223.645833333333	-8.95	N=238	78	59	-1
-209.645833333333	-8.95	N=94	79	59	-1
-217.145833333333	-9.95	N=42	80	59	-1
-199.145833333333	-9.95	N=52	81	59	-1
-111.979166666667	-5.95	N=58	82	59	-1
-97.9791666666667	-5.95	N=88	83	59	-1
38.0208333333333	-7.95	N=21	84	59	-1
50.0208333333333	-7.95	N=21	85	59	-1
-13.7916666666667	-3.95	*N=41	86	59	-1
1.20833333333333	-3.95	*N=127	87	59	-1
-117.895833333333	-6.95	N=27	88	59	-1
-105.895833333333	-6.95	N=31	89	59	-1
-179.395833333333	-7.95	N=92	90	59	-1
-166.395833333333	-7.95	N=20	91	59	-1
72.9583333333333	-4.95	N=329	92	59	-1
84.9583333333333	-4.95	N=20	93	59	-1
-1.97916666666668	-5.95	N=38	94	59	-1
10.0208333333333	-5.95	N=45	95	59	-1
12.9583333333333	-4.95	N=44	96	59	-1
24.9583333333333	-4.95	N=25	97	59	-1
-192.645833333333	-8.95	N=60	98	59	-1
-175.645833333333	-8.95	N=32	99	59	-1
-187.145833333333	-9.95	N=39	100	59	-1
-175.145833333333	-9.95	N=21	101	59	-1
-182.145833333333	-11.95	N=46	102	59	-1
-157.145833333333	-11.95	N=42	103	59	-1
-188.145833333333	-12.95	N=25	104	59	-1
-176.145833333333	-12.95	N=21	105	59	-1
-223.145833333333	-10.95	N=22	106	59	-1
-211.145833333333	-10.95	N=20	107	59	-1
-11.0416666666667	-4.95	N=107	108	59	-1
0.958333333333329	-4.95	N=20	109	59	-1
-163.145833333333	-12.95	N=20	110	59	-1
-151.145833333333	-12.95	N=22	111	59	-1
22.0208333333333	-5.95	N=20	112	59	-1
34.0208333333333	-5.95	N=24	113	59	-1
-251.145833333333	-9.95	N=218	114	59	-1
-235.145833333333	-9.95	N=20	115	59	-1
-259.145833333333	-10.95	N=130	116	59	-1
-243.145833333333	-10.95	N=88	117	59	-1
-249.145833333333	-11.95	N=20	118	59	-1
-237.145833333333	-11.95	N=68	119	59	-1
0	0.05	N=3066	1	60	-1
-9	-0.95	N=2309	2	60	-1
9	-0.95	N=757	3	60	-1
-20.75	-1.95	N=2089	4	60	-1
-8.75	-1.95	N=220	5	60	-1
-72.375	-2.95	N=1681	6	60	-1
-53.375	-2.95	N=408	7	60	-1
6.25	-1.95	N=709	8	60	-1
23.25	-1.95	*N=48	9	60	-1
-66.625	-3.95	N=248	10	60	-1
-51.625	-3.95	N=160	11	60	-1
-106.625	-3.95	N=1082	12	60	-1
-84.625	-3.95	N=599	13	60	-1
-138.013888888889	-4.95	N=709	14	60	-1
-121.013888888889	-4.95	N=373	15	60	-1
-146.963888888889	-5.95	N=343	16	60	-1
-129.963888888889	-5.95	N=30	17	60	-1
-80.0138888888889	-4.95	N=200	18	60	-1
-65.0138888888889	-4.95	N=48	19	60	-1
17.625	-2.95	N=106	20	60	-1
36.625	-2.95	N=603	21	60	-1
-182.963888888889	-5.95	N=569	22	60	-1
-165.963888888889	-5.95	N=140	23	60	-1
-30.375	-2.95	N=52	24	60	-1
-7.37500000000001	-2.95	N=168	25	60	-1
18.375	-3.95	N=37	26	60	-1
32.375	-3.95	N=69	27	60	-1
-147.880555555556	-6.95	N=287	28	60	-1
-133.880555555556	-6.95	N=56	29	60	-1
-155.880555555556	-7.95	N=167	30	60	-1
-139.880555555556	-7.95	N=120	31	60	-1
-50.0138888888889	-4.95	N=77	32	60	-1
-35.0138888888889	-4.95	*N=83	33	60	-1
-164.630555555556	-8.95	N=138	34	60	-1
-149.630555555556	-8.95	N=29	35	60	-1
-165.130555555556	-9.95	N=118	36	60	-1
-151.130555555556	-9.95	N=20	37	60	-1
50.375	-3.95	N=254	38	60	-1
67.375	-3.95	N=349	39	60	-1
-137.630555555556	-8.95	N=37	40	60	-1
-125.630555555556	-8.95	N=83	41	60	-1
-35.9638888888889	-5.95	N=41	42	60	-1
-17.9638888888889	-5.95	N=36	43	60	-1
-89.9638888888889	-5.95	N=141	44	60	-1
-77.9638888888889	-5.95	N=59	45	60	-1
-95.8805555555556	-6.95	N=107	46	60	-1
-81.8805555555556	-6.95	N=34	47	60	-1
54.9861111111111	-4.95	N=100	48	60	-1
72.9861111111111	-4.95	N=154	49	60	-1
47.0361111111111	-5.95	N=62	50	60	-1
64.0361111111111	-5.95	N=38	51	60	-1
48.625	-2.95	N=28	52	60	-1
60.625	-2.95	N=20	53	60	-1
-65.9638888888889	-5.95	N=26	54	60	-1
-53.9638888888889	-5.95	N=22	55	60	-1
-176.880555555556	-6.95	N=112	56	60	-1
-161.880555555556	-6.95	N=28	57	60	-1
-39.625	-3.95	N=31	58	60	-1
-27.625	-3.95	N=21	59	60	-1
-209.880555555556	-6.95	N=549	60	60	-1
-191.880555555556	-6.95	N=20	61	60	-1
40.0361111111111	-6.95	N=42	62	60	-1
54.0361111111111	-6.95	N=20	63	60	-1
-107.013888888889	-4.95	N=453	64	60	-1
-95.0138888888889	-4.95	N=146	65	60	-1
-173.630555555556	-10.95	N=88	66	60	-1
-156.630555555556	-10.95	N=30	67	60	-1
-69.8805555555556	-6.95	N=20	68	60	-1
-57.8805555555556	-6.95	N=39	69	60	-1
-101.880555555556	-7.95	N=83	70	60	-1
-89.8805555555556	-7.95	N=24	71	60	-1
-41.9638888888889	-6.95	N=20	72	60	-1
-29.9638888888889	-6.95	N=21	73	60	-1
76.0361111111111	-5.95	N=134	74	60	-1
88.0361111111111	-5.95	N=20	75	60	-1
-218.380555555556	-7.95	N=332	76	60	-1
-201.380555555556	-7.95	N=217	77	60	-1
-227.630555555556	-8.95	N=238	78	60	-1
-213.630555555556	-8.95	N=94	79	60	-1
-221.130555555556	-9.95	N=42	80	60	-1
-203.130555555556	-9.95	N=52	81	60	-1
-115.963888888889	-5.95	N=58	82	60	-1
-101.963888888889	-5.95	N=88	83	60	-1
34.0361111111111	-7.95	N=21	84	60	-1
46.0361111111111	-7.95	N=21	85	60	-1
-13.625	-3.95	*N=41	86	60	-1
3.37499999999999	-3.95	*N=127	87	60	-1
-121.880555555556	-6.95	N=27	88	60	-1
-109.880555555556	-6.95	N=31	89	60	-1
-183.380555555556	-7.95	N=92	90	60	-1
-170.380555555556	-7.95	N=20	91	60	-1
84.9861111111111	-4.95	N=329	92	60	-1
96.9861111111111	-4.95	N=20	93	60	-1
-5.9638888888889	-5.95	N=38	94	60	-1
6.03611111111111	-5.95	N=45	95	60	-1
24.9861111111111	-4.95	N=44	96	60	-1
36.9861111111111	-4.95	N=25	97	60	-1
-196.630555555556	-8.95	N=60	98	60	-1
-179.630555555556	-8.95	N=32	99	60	-1
-191.130555555556	-9.95	N=39	100	60	-1
-179.130555555556	-9.95	N=21	101	60	-1
-186.130555555556	-11.95	N=46	102	60	-1
-161.130555555556	-11.95	N=42	103	60	-1
-192.130555555556	-12.95	N=25	104	60	-1
-180.130555555556	-12.95	N=21	105	60	-1
-227.130555555556	-10.95	N=22	106	60	-1
-215.130555555556	-10.95	N=20	107	60	-1
0.986111111111099	-4.95	N=107	108	60	-1
12.9861111111111	-4.95	N=20	109	60	-1
-167.130555555556	-12.95	N=20	110	60	-1
-155.130555555556	-12.95	N=22	111	60	-1
18.0361111111111	-5.95	N=20	112	60	-1
30.0361111111111	-5.95	N=24	113	60	-1
-255.130555555556	-9.95	N=218	114	60	-1
-239.130555555556	-9.95	N=20	115	60	-1
-263.130555555556	-10.95	N=130	116	60	-1
-247.130555555556	-10.95	N=88	117	60	-1
-253.130555555556	-11.95	N=20	118	60	-1
-241.130555555556	-11.95	N=68	119	60	-1
-23.0138888888889	-4.95	N=20	120	60	-1
-11.0138888888889	-4.95	N=21	121	60	-1
0	0.05	N=3066	1	61	-1
-9	-0.95	N=2309	2	61	-1
9	-0.95	N=757	3	61	-1
-20.75	-1.95	N=2089	4	61	-1
-8.75	-1.95	N=220	5	61	-1
-72.375	-2.95	N=1681	6	61	-1
-53.375	-2.95	N=408	7	61	-1
6.25	-1.95	N=709	8	61	-1
23.25	-1.95	*N=48	9	61	-1
-64.7916666666667	-3.95	N=248	10	61	-1
-49.7916666666667	-3.95	N=160	11	61	-1
-104.791666666667	-3.95	N=1082	12	61	-1
-82.7916666666667	-3.95	N=599	13	61	-1
-127.166666666667	-4.95	N=709	14	61	-1
-110.166666666667	-4.95	N=373	15	61	-1
-142.979166666667	-5.95	N=343	16	61	-1
-125.979166666667	-5.95	N=30	17	61	-1
-69.1666666666667	-4.95	N=200	18	61	-1
-54.1666666666667	-4.95	N=48	19	61	-1
17.625	-2.95	N=106	20	61	-1
36.625	-2.95	N=603	21	61	-1
-178.979166666667	-5.95	N=569	22	61	-1
-161.979166666667	-5.95	N=140	23	61	-1
-30.375	-2.95	N=52	24	61	-1
-7.37500000000001	-2.95	N=168	25	61	-1
16.2083333333333	-3.95	N=37	26	61	-1
30.2083333333333	-3.95	N=69	27	61	-1
-143.895833333333	-6.95	N=287	28	61	-1
-129.895833333333	-6.95	N=56	29	61	-1
-151.895833333333	-7.95	N=167	30	61	-1
-135.895833333333	-7.95	N=120	31	61	-1
-39.1666666666667	-4.95	N=77	32	61	-1
-24.1666666666667	-4.95	*N=83	33	61	-1
-160.645833333333	-8.95	N=138	34	61	-1
-145.645833333333	-8.95	N=29	35	61	-1
-161.145833333333	-9.95	N=118	36	61	-1
-147.145833333333	-9.95	N=20	37	61	-1
48.2083333333333	-3.95	N=254	38	61	-1
65.2083333333333	-3.95	N=349	39	61	-1
-133.645833333333	-8.95	N=37	40	61	-1
-121.645833333333	-8.95	N=83	41	61	-1
-31.9791666666667	-5.95	N=41	42	61	-1
-13.9791666666667	-5.95	N=36	43	61	-1
-85.9791666666667	-5.95	N=141	44	61	-1
-73.9791666666667	-5.95	N=59	45	61	-1
-91.8958333333333	-6.95	N=107	46	61	-1
-77.8958333333334	-6.95	N=34	47	61	-1
42.9583333333333	-4.95	N=100	48	61	-1
60.9583333333333	-4.95	N=154	49	61	-1
51.0208333333333	-5.95	N=62	50	61	-1
68.0208333333334	-5.95	N=38	51	61	-1
48.625	-2.95	N=28	52	61	-1
60.625	-2.95	N=20	53	61	-1
-61.9791666666667	-5.95	N=26	54	61	-1
-49.9791666666667	-5.95	N=22	55	61	-1
-172.895833333333	-6.95	N=112	56	61	-1
-157.895833333333	-6.95	N=28	57	61	-1
-37.7916666666667	-3.95	N=31	58	61	-1
-25.7916666666667	-3.95	N=21	59	61	-1
-205.895833333333	-6.95	N=549	60	61	-1
-187.895833333333	-6.95	N=20	61	61	-1
44.0208333333333	-6.95	N=42	62	61	-1
58.0208333333334	-6.95	N=20	63	61	-1
-96.1666666666667	-4.95	N=453	64	61	-1
-84.1666666666667	-4.95	N=146	65	61	-1
-169.645833333333	-10.95	N=88	66	61	-1
-152.645833333333	-10.95	N=30	67	61	-1
-65.8958333333333	-6.95	N=20	68	61	-1
-53.8958333333333	-6.95	N=39	69	61	-1
-97.8958333333333	-7.95	N=83	70	61	-1
-85.8958333333334	-7.95	N=24	71	61	-1
-37.9791666666667	-6.95	N=20	72	61	-1
-25.9791666666667	-6.95	N=21	73	61	-1
80.0208333333334	-5.95	N=134	74	61	-1
92.0208333333333	-5.95	N=20	75	61	-1
-214.395833333333	-7.95	N=332	76	61	-1
-197.395833333333	-7.95	N=217	77	61	-1
-223.645833333333	-8.95	N=238	78	61	-1
-209.645833333333	-8.95	N=94	79	61	-1
-217.145833333333	-9.95	N=42	80	61	-1
-199.145833333333	-9.95	N=52	81	61	-1
-111.979166666667	-5.95	N=58	82	61	-1
-97.9791666666667	-5.95	N=88	83	61	-1
38.0208333333333	-7.95	N=21	84	61	-1
50.0208333333333	-7.95	N=21	85	61	-1
-13.7916666666667	-3.95	*N=41	86	61	-1
1.20833333333333	-3.95	*N=127	87	61	-1
-117.895833333333	-6.95	N=27	88	61	-1
-105.895833333333	-6.95	N=31	89	61	-1
-179.395833333333	-7.95	N=92	90	61	-1
-166.395833333333	-7.95	N=20	91	61	-1
72.9583333333333	-4.95	N=329	92	61	-1
84.9583333333333	-4.95	N=20	93	61	-1
-1.97916666666668	-5.95	N=38	94	61	-1
10.0208333333333	-5.95	N=45	95	61	-1
12.9583333333333	-4.95	N=44	96	61	-1
24.9583333333333	-4.95	N=25	97	61	-1
-192.645833333333	-8.95	N=60	98	61	-1
-175.645833333333	-8.95	N=32	99	61	-1
-187.145833333333	-9.95	N=39	100	61	-1
-175.145833333333	-9.95	N=21	101	61	-1
-182.145833333333	-11.95	N=46	102	61	-1
-157.145833333333	-11.95	N=42	103	61	-1
-188.145833333333	-12.95	N=25	104	61	-1
-176.145833333333	-12.95	N=21	105	61	-1
-223.145833333333	-10.95	N=22	106	61	-1
-211.145833333333	-10.95	N=20	107	61	-1
-11.0416666666667	-4.95	N=107	108	61	-1
0.958333333333329	-4.95	N=20	109	61	-1
-163.145833333333	-12.95	N=20	110	61	-1
-151.145833333333	-12.95	N=22	111	61	-1
22.0208333333333	-5.95	N=20	112	61	-1
34.0208333333333	-5.95	N=24	113	61	-1
-251.145833333333	-9.95	N=218	114	61	-1
-235.145833333333	-9.95	N=20	115	61	-1
-259.145833333333	-10.95	N=130	116	61	-1
-243.145833333333	-10.95	N=88	117	61	-1
-249.145833333333	-11.95	N=20	118	61	-1
-237.145833333333	-11.95	N=68	119	61	-1
0	0.05	N=3066	1	62	-1
-9	-0.95	N=2309	2	62	-1
9	-0.95	N=757	3	62	-1
-20.75	-1.95	N=2089	4	62	-1
-8.75	-1.95	N=220	5	62	-1
-72.375	-2.95	N=1681	6	62	-1
-53.375	-2.95	N=408	7	62	-1
6.25	-1.95	N=709	8	62	-1
23.25	-1.95	*N=48	9	62	-1
-64.7916666666667	-3.95	N=248	10	62	-1
-49.7916666666667	-3.95	N=160	11	62	-1
-104.791666666667	-3.95	N=1082	12	62	-1
-82.7916666666667	-3.95	N=599	13	62	-1
-127.166666666667	-4.95	N=709	14	62	-1
-110.166666666667	-4.95	N=373	15	62	-1
-135.972222222222	-5.95	N=343	16	62	-1
-118.972222222222	-5.95	N=30	17	62	-1
-69.1666666666667	-4.95	N=200	18	62	-1
-54.1666666666667	-4.95	N=48	19	62	-1
17.625	-2.95	N=106	20	62	-1
36.625	-2.95	N=603	21	62	-1
-171.972222222222	-5.95	N=569	22	62	-1
-154.972222222222	-5.95	N=140	23	62	-1
-30.375	-2.95	N=52	24	62	-1
-7.37500000000001	-2.95	N=168	25	62	-1
16.2083333333333	-3.95	N=37	26	62	-1
30.2083333333333	-3.95	N=69	27	62	-1
-136.888888888889	-6.95	N=287	28	62	-1
-122.888888888889	-6.95	N=56	29	62	-1
-144.888888888889	-7.95	N=167	30	62	-1
-128.888888888889	-7.95	N=120	31	62	-1
-39.1666666666667	-4.95	N=77	32	62	-1
-24.1666666666667	-4.95	*N=83	33	62	-1
-153.638888888889	-8.95	N=138	34	62	-1
-138.638888888889	-8.95	N=29	35	62	-1
-154.138888888889	-9.95	N=118	36	62	-1
-140.138888888889	-9.95	N=20	37	62	-1
48.2083333333333	-3.95	N=254	38	62	-1
65.2083333333333	-3.95	N=349	39	62	-1
-126.638888888889	-8.95	N=37	40	62	-1
-114.638888888889	-8.95	N=83	41	62	-1
-24.9722222222222	-5.95	N=41	42	62	-1
-6.97222222222223	-5.95	N=36	43	62	-1
-78.9722222222223	-5.95	N=141	44	62	-1
-66.9722222222223	-5.95	N=59	45	62	-1
-84.8888888888889	-6.95	N=107	46	62	-1
-70.8888888888889	-6.95	N=34	47	62	-1
42.9583333333333	-4.95	N=100	48	62	-1
60.9583333333333	-4.95	N=154	49	62	-1
34.0277777777778	-5.95	N=62	50	62	-1
51.0277777777778	-5.95	N=38	51	62	-1
48.625	-2.95	N=28	52	62	-1
60.625	-2.95	N=20	53	62	-1
-54.9722222222222	-5.95	N=26	54	62	-1
-42.9722222222222	-5.95	N=22	55	62	-1
-165.888888888889	-6.95	N=112	56	62	-1
-150.888888888889	-6.95	N=28	57	62	-1
-37.7916666666667	-3.95	N=31	58	62	-1
-25.7916666666667	-3.95	N=21	59	62	-1
-198.888888888889	-6.95	N=549	60	62	-1
-180.888888888889	-6.95	N=20	61	62	-1
27.0277777777778	-6.95	N=42	62	62	-1
41.0277777777778	-6.95	N=20	63	62	-1
-96.1666666666667	-4.95	N=453	64	62	-1
-84.1666666666667	-4.95	N=146	65	62	-1
-162.638888888889	-10.95	N=88	66	62	-1
-145.638888888889	-10.95	N=30	67	62	-1
-58.8888888888889	-6.95	N=20	68	62	-1
-46.8888888888889	-6.95	N=39	69	62	-1
-90.8888888888889	-7.95	N=83	70	62	-1
-78.8888888888889	-7.95	N=24	71	62	-1
-30.9722222222222	-6.95	N=20	72	62	-1
-18.9722222222222	-6.95	N=21	73	62	-1
63.0277777777778	-5.95	N=134	74	62	-1
75.0277777777778	-5.95	N=20	75	62	-1
-207.388888888889	-7.95	N=332	76	62	-1
-190.388888888889	-7.95	N=217	77	62	-1
-216.638888888889	-8.95	N=238	78	62	-1
-202.638888888889	-8.95	N=94	79	62	-1
-210.138888888889	-9.95	N=42	80	62	-1
-192.138888888889	-9.95	N=52	81	62	-1
-104.972222222222	-5.95	N=58	82	62	-1
-90.9722222222222	-5.95	N=88	83	62	-1
21.0277777777778	-7.95	N=21	84	62	-1
33.0277777777778	-7.95	N=21	85	62	-1
-13.7916666666667	-3.95	*N=41	86	62	-1
1.20833333333333	-3.95	*N=127	87	62	-1
-110.888888888889	-6.95	N=27	88	62	-1
-98.8888888888889	-6.95	N=31	89	62	-1
-172.388888888889	-7.95	N=92	90	62	-1
-159.388888888889	-7.95	N=20	91	62	-1
72.9583333333333	-4.95	N=329	92	62	-1
84.9583333333333	-4.95	N=20	93	62	-1
5.02777777777777	-5.95	N=38	94	62	-1
17.0277777777778	-5.95	N=45	95	62	-1
12.9583333333333	-4.95	N=44	96	62	-1
24.9583333333333	-4.95	N=25	97	62	-1
-185.638888888889	-8.95	N=60	98	62	-1
-168.638888888889	-8.95	N=32	99	62	-1
-180.138888888889	-9.95	N=39	100	62	-1
-168.138888888889	-9.95	N=21	101	62	-1
-175.138888888889	-11.95	N=46	102	62	-1
-150.138888888889	-11.95	N=42	103	62	-1
-181.138888888889	-12.95	N=25	104	62	-1
-169.138888888889	-12.95	N=21	105	62	-1
-216.138888888889	-10.95	N=22	106	62	-1
-204.138888888889	-10.95	N=20	107	62	-1
-11.0416666666667	-4.95	N=107	108	62	-1
0.958333333333329	-4.95	N=20	109	62	-1
-156.138888888889	-12.95	N=20	110	62	-1
-144.138888888889	-12.95	N=22	111	62	-1
-244.138888888889	-9.95	N=218	114	62	-1
-228.138888888889	-9.95	N=20	115	62	-1
-252.138888888889	-10.95	N=130	116	62	-1
-236.138888888889	-10.95	N=88	117	62	-1
-242.138888888889	-11.95	N=20	118	62	-1
-230.138888888889	-11.95	N=68	119	62	-1
0	0.05	N=3066	1	63	-1
-9	-0.95	N=2309	2	63	-1
9	-0.95	N=757	3	63	-1
-20.75	-1.95	N=2089	4	63	-1
-8.75	-1.95	N=220	5	63	-1
-72.375	-2.95	N=1681	6	63	-1
-53.375	-2.95	N=408	7	63	-1
6.25	-1.95	N=709	8	63	-1
23.25	-1.95	*N=48	9	63	-1
-64.7916666666667	-3.95	N=248	10	63	-1
-49.7916666666667	-3.95	N=160	11	63	-1
-104.791666666667	-3.95	N=1082	12	63	-1
-82.7916666666667	-3.95	N=599	13	63	-1
-127.166666666667	-4.95	N=709	14	63	-1
-110.166666666667	-4.95	N=373	15	63	-1
-135.972222222222	-5.95	N=343	16	63	-1
-118.972222222222	-5.95	N=30	17	63	-1
-69.1666666666667	-4.95	N=200	18	63	-1
-54.1666666666667	-4.95	N=48	19	63	-1
17.625	-2.95	N=106	20	63	-1
36.625	-2.95	N=603	21	63	-1
-171.972222222222	-5.95	N=569	22	63	-1
-154.972222222222	-5.95	N=140	23	63	-1
-30.375	-2.95	N=52	24	63	-1
-7.37500000000001	-2.95	N=168	25	63	-1
16.2083333333333	-3.95	N=37	26	63	-1
30.2083333333333	-3.95	N=69	27	63	-1
-136.888888888889	-6.95	N=287	28	63	-1
-122.888888888889	-6.95	N=56	29	63	-1
-144.888888888889	-7.95	N=167	30	63	-1
-128.888888888889	-7.95	N=120	31	63	-1
-39.1666666666667	-4.95	N=77	32	63	-1
-24.1666666666667	-4.95	*N=83	33	63	-1
-153.638888888889	-8.95	N=138	34	63	-1
-138.638888888889	-8.95	N=29	35	63	-1
-154.138888888889	-9.95	N=118	36	63	-1
-140.138888888889	-9.95	N=20	37	63	-1
48.2083333333333	-3.95	N=254	38	63	-1
65.2083333333333	-3.95	N=349	39	63	-1
-126.638888888889	-8.95	N=37	40	63	-1
-114.638888888889	-8.95	N=83	41	63	-1
-24.9722222222222	-5.95	N=41	42	63	-1
-6.97222222222223	-5.95	N=36	43	63	-1
-78.9722222222223	-5.95	N=141	44	63	-1
-66.9722222222223	-5.95	N=59	45	63	-1
-84.8888888888889	-6.95	N=107	46	63	-1
-70.8888888888889	-6.95	N=34	47	63	-1
42.9583333333333	-4.95	N=100	48	63	-1
60.9583333333333	-4.95	N=154	49	63	-1
34.0277777777778	-5.95	N=62	50	63	-1
51.0277777777778	-5.95	N=38	51	63	-1
48.625	-2.95	N=28	52	63	-1
60.625	-2.95	N=20	53	63	-1
-54.9722222222222	-5.95	N=26	54	63	-1
-42.9722222222222	-5.95	N=22	55	63	-1
-165.888888888889	-6.95	N=112	56	63	-1
-150.888888888889	-6.95	N=28	57	63	-1
-37.7916666666667	-3.95	N=31	58	63	-1
-25.7916666666667	-3.95	N=21	59	63	-1
-198.888888888889	-6.95	N=549	60	63	-1
-180.888888888889	-6.95	N=20	61	63	-1
27.0277777777778	-6.95	N=42	62	63	-1
41.0277777777778	-6.95	N=20	63	63	-1
-96.1666666666667	-4.95	N=453	64	63	-1
-84.1666666666667	-4.95	N=146	65	63	-1
-162.638888888889	-10.95	N=88	66	63	-1
-145.638888888889	-10.95	N=30	67	63	-1
-58.8888888888889	-6.95	N=20	68	63	-1
-46.8888888888889	-6.95	N=39	69	63	-1
-90.8888888888889	-7.95	N=83	70	63	-1
-78.8888888888889	-7.95	N=24	71	63	-1
-30.9722222222222	-6.95	N=20	72	63	-1
-18.9722222222222	-6.95	N=21	73	63	-1
63.0277777777778	-5.95	N=134	74	63	-1
75.0277777777778	-5.95	N=20	75	63	-1
-207.388888888889	-7.95	N=332	76	63	-1
-190.388888888889	-7.95	N=217	77	63	-1
-216.638888888889	-8.95	N=238	78	63	-1
-202.638888888889	-8.95	N=94	79	63	-1
-210.138888888889	-9.95	N=42	80	63	-1
-192.138888888889	-9.95	N=52	81	63	-1
-104.972222222222	-5.95	N=58	82	63	-1
-90.9722222222222	-5.95	N=88	83	63	-1
21.0277777777778	-7.95	N=21	84	63	-1
33.0277777777778	-7.95	N=21	85	63	-1
-13.7916666666667	-3.95	*N=41	86	63	-1
1.20833333333333	-3.95	*N=127	87	63	-1
-110.888888888889	-6.95	N=27	88	63	-1
-98.8888888888889	-6.95	N=31	89	63	-1
